cell,day,alive,money_mean,money_p10,money_p90,prestige_mean,prestige_p10,income_mean,quota,spawned_mean,served_mean,lost_mean,missed_mean,packed_mean,delivered_mean,phone_mean,trucksFull_mean,idle_frac,early_frac,rent_mean
P4_zayif_hic_ev,15,0.44,2545.60,1908.60,3214.80,47.82,43.92,770.98,12.17,12.05,7.97,3.49,0.12,10.22,6.67,1.24,0.38,0.18,0.77,0
P4_zayif_hic_ev,16,0.44,894.96,207.60,2307.80,50.00,46.06,862.26,13,12.99,8.41,3.98,0.01,10.92,7.42,1.56,0.45,0.18,0.72,2458.61
P4_zayif_hic_noev,1,1.00,930.93,854.00,1050.00,14.88,14.16,77.50,8,7.97,6.69,0.61,0.03,5.27,0.83,1.54,0.04,0.33,0.64,0
P4_zayif_hic_noev,2,1.00,1212.23,989.50,1427.50,17.51,16.40,309.62,8,7.97,6.46,0.80,0.03,4.92,3.22,1.35,0.22,0.29,0.61,0
P4_zayif_hic_noev,3,1.00,1524.03,1194.00,1827.20,20.20,18.88,338.75,8,7.96,6.57,0.81,0.04,4.97,3.46,1.34,0.28,0.28,0.63,0
P4_zayif_hic_noev,4,1.00,353.77,96.70,597.20,22.79,21.32,413.71,8,7.99,6.45,1.00,0.01,4.72,4.21,1.38,0.40,0.27,0.86,1550.40
P4_zayif_hic_noev,5,1.00,696.10,389.00,1014.00,25.36,23.40,371.75,9,8.97,6.64,1.74,0.03,4.33,3.69,1.93,0.32,0.36,0.33,0
P4_zayif_hic_noev,6,1.00,985.84,608.90,1361.30,28.04,26.04,312.71,9,9,6.78,1.77,0,4.46,3.04,1.93,0.24,0.36,0.72,0
P4_zayif_hic_noev,7,1.00,1280.76,857.20,1673.10,30.61,28.12,312.24,9,9,6.66,1.84,0,4.46,3.01,1.86,0.24,0.35,0.92,0
P4_zayif_hic_noev,8,1.00,454.80,155.20,1402.30,33.47,30.64,317.79,10,10,7.42,2.02,0,5.16,3.00,2.19,0.25,0.38,0.59,1118.25
P4_zayif_hic_noev,9,0.85,608.24,336.40,876.80,35.48,32.14,360.29,10,10.00,6.51,2.96,0.00,7.84,3.35,1.53,0.24,0.24,0.71,0
P4_zayif_hic_noev,10,0.85,1072.08,685.40,1452.20,37.28,33.84,501.39,10,10.00,6.54,2.87,0.00,8.03,4.63,1.31,0.40,0.20,0.85,0
P4_zayif_hic_noev,11,0.85,1589.93,1078.00,2108.00,39.52,35.92,554.62,11,10.99,7.45,2.93,0.01,9.47,5.06,1.45,0.42,0.21,0.60,0
P4_zayif_hic_noev,12,0.85,1217.38,180.60,2228.80,41.72,37.68,604.53,11,11.00,7.58,2.82,0.00,9.24,5.44,1.31,0.47,0.20,0.85,929.14
P4_zayif_hic_noev,13,0.37,1087.74,737.90,1505.00,44.78,40.62,813.42,12,11.96,8.08,3.26,0.04,9.83,7.20,1.29,0.54,0.18,0.46,0
P4_zayif_hic_noev,14,0.37,1885.60,1300.30,2525.20,47.00,42.58,849.49,12,11.99,8.01,3.41,0.01,10.11,7.42,1.46,0.50,0.18,0.72,0
P4_zayif_hic_noev,15,0.37,2671.59,1875.90,3370.40,49.12,44.05,844.41,12,12,8.12,3.34,0,10.15,7.30,1.18,0.44,0.17,0.85,0
P4_zayif_hic_noev,16,0.37,1027.73,211.40,2442.70,51.30,45.43,823.12,13,12.97,8.50,3.79,0.03,11.27,7.04,1.54,0.41,0.17,0.71,2402.78
P4_zayif_acgozlu_ev,1,1.00,497.20,410.00,606.00,14.93,14.20,86.80,8,7.97,6.75,0.59,0.03,5.30,0.93,1.57,0.02,0.32,0.59,0
P4_zayif_acgozlu_ev,2,1.00,725.04,521.00,923.00,17.58,16.60,293.20,8,7.97,6.47,0.84,0.03,4.87,3.05,1.38,0.20,0.30,0.65,0
P4_zayif_acgozlu_ev,3,1.00,901.69,614.80,1177.10,20.18,18.84,353.11,8,7.97,6.42,0.88,0.03,4.82,3.60,1.36,0.29,0.28,0.59,0
P4_zayif_acgozlu_ev,4,1.00,193.09,138.00,250.00,22.81,21.28,414.04,8,7.99,6.58,0.84,0.01,4.84,4.21,1.26,0.36,0.27,0.86,772.43
P4_zayif_acgozlu_ev,5,1.00,587.48,307.00,853.40,25.54,23.56,406.14,9.08,9.03,6.84,1.58,0.06,4.62,3.88,1.92,0.34,0.36,0.46,0
P4_zayif_acgozlu_ev,6,1.00,870.68,544.90,1169.70,28.39,25.96,354.88,9.09,9.08,7.05,1.51,0.01,4.77,3.33,1.95,0.24,0.35,0.70,0
P4_zayif_acgozlu_ev,7,1.00,1010.76,689.70,1323.50,31.10,28.31,336.19,9.16,9.10,6.91,1.62,0.06,4.66,3.17,1.95,0.19,0.35,0.84,0
P4_zayif_acgozlu_ev,8,1.00,992.07,664.80,1304.60,34.09,30.83,330.38,10,9.99,7.56,1.82,0.01,5.09,3.11,2.14,0.21,0.38,0.71,0
P4_zayif_acgozlu_ev,9,0.01,1222,1134.80,1309.20,34.50,32.76,329.50,10.50,10.50,5.50,5,0,8,3,1.50,0,0.24,1,0
P4_zayif_acgozlu_ev,10,0.01,1441.50,1277.90,1605.10,36.86,34.67,440,9,9,6.50,2,0,9,4,1,0.50,0.20,1,0
P4_zayif_acgozlu_ev,11,0.01,1564,1493.60,1634.40,38.20,36.47,910.50,11,11,6.50,4,0,9,8,1.50,1,0.26,1,0
P4_zayif_acgozlu_ev,12,0.01,1477.50,1382.70,1572.30,39.62,37.91,867,11,11,6,4.50,0,9.50,7.50,2,0.50,0.20,1,0
P4_zayif_acgozlu_noev,1,1.00,495.06,410.00,606.00,14.88,14.20,84.97,8,7.98,6.67,0.61,0.02,5.20,0.91,1.57,0.03,0.32,0.64,0
P4_zayif_acgozlu_noev,2,1.00,733.43,521.00,939.00,17.53,16.40,298.42,8,7.97,6.47,0.85,0.03,4.96,3.11,1.38,0.21,0.29,0.65,0
P4_zayif_acgozlu_noev,3,1.00,894.82,616.80,1157.00,20.15,18.72,349.52,8,7.96,6.41,0.80,0.04,4.83,3.57,1.32,0.30,0.28,0.57,0
P4_zayif_acgozlu_noev,4,1.00,192.76,140.00,246.10,22.75,21.24,415.04,8,7.99,6.50,0.90,0.01,4.73,4.22,1.33,0.39,0.27,0.86,771.14
P4_zayif_acgozlu_noev,5,1.00,541.34,296.00,795.20,25.48,23.56,373.78,9,8.99,6.83,1.59,0.01,4.51,3.72,1.91,0.30,0.36,0.48,0
P4_zayif_acgozlu_noev,6,1.00,822.26,518.90,1135.10,28.24,25.96,326.22,9,9,6.91,1.60,0,4.59,3.17,1.96,0.24,0.36,0.71,0
P4_zayif_acgozlu_noev,7,1.00,991.73,704.30,1306.30,31.00,28.44,310.54,9,9,6.93,1.56,0,4.67,2.99,1.85,0.19,0.34,0.92,0
P4_zayif_acgozlu_noev,8,1.00,1015.73,715.60,1306.30,34.07,31.04,342.28,10,10.00,7.62,1.80,0.00,5.33,3.23,2.17,0.27,0.37,0.65,0
P4_zayif_acgozlu_noev,9,0.00,701,701.00,701.00,32.92,32.92,314,10,10,6,3,0,8,3,2,0,0.22,1,0
P4_zayif_acgozlu_noev,10,0.00,1219,1219.00,1219.00,37.04,37.04,540,10,10,8,2,0,9,5,1,1,0.24,1,0
P4_zayif_acgozlu_noev,11,0.00,1919,1919.00,1919.00,38.72,38.72,972,11,11,6,3,0,10,9,1,0,0.21,0,0
P4_zayif_acgozlu_noev,12,0.00,820,820.00,820.00,40.96,40.96,334,11,11,6,5,0,5,3,2,0,0.24,1,0
P4_zayif_mantikli_ev,1,1.00,936.97,849.00,1050.00,14.93,14.20,82.77,8,7.98,6.78,0.59,0.02,5.31,0.89,1.54,0.03,0.33,0.62,0
P4_zayif_mantikli_ev,2,1.00,1218.86,1000.00,1460.00,17.50,16.44,308.30,8,7.97,6.32,0.88,0.03,4.85,3.21,1.41,0.23,0.30,0.63,0
P4_zayif_mantikli_ev,3,1.00,1309.13,1087.00,1551.50,20.16,18.88,333.79,8,7.95,6.49,0.82,0.05,4.93,3.41,1.35,0.27,0.28,0.58,0
P4_zayif_mantikli_ev,4,1.00,253.50,210.10,312.00,22.71,21.20,401.18,8,8,6.43,0.97,0,4.69,4.08,1.36,0.37,0.27,0.83,1147.52
P4_zayif_mantikli_ev,5,1.00,629.85,344.80,902.10,25.32,23.40,387.62,9.08,9.04,6.71,1.71,0.05,4.47,3.71,1.97,0.34,0.37,0.43,0
P4_zayif_mantikli_ev,6,1.00,980.08,565.90,1384.30,28.03,25.72,353.27,9.09,9.09,6.85,1.72,0.00,4.55,3.31,1.99,0.29,0.36,0.68,0
P4_zayif_mantikli_ev,7,1.00,1277.57,823.10,1673.70,30.66,28.04,327.30,9.16,9.10,6.82,1.78,0.06,4.67,3.11,1.92,0.22,0.35,0.84,0
P4_zayif_mantikli_ev,8,1.00,1284.17,267.00,1765.00,33.53,30.84,332.97,10,9.99,7.42,2.04,0.01,5.12,3.15,2.14,0.23,0.38,0.65,203.40
P4_zayif_mantikli_ev,9,0.15,625.09,328.00,934.00,35.02,31.98,427.26,10.22,10,6.50,2.96,0.22,8.37,3.96,1.46,0.22,0.25,0.57,0
P4_zayif_mantikli_ev,10,0.15,1151.70,735.00,1579.50,36.96,33.64,545.65,10.33,10.15,6.80,2.80,0.17,8,5.20,1.50,0.57,0.21,0.70,0
P4_zayif_mantikli_ev,11,0.15,1626.85,1128.00,2163.00,39.10,35.62,546.26,11,10.89,7.43,3,0.11,9.59,5.02,1.39,0.41,0.20,0.57,0
P4_zayif_mantikli_ev,12,0.15,1860.02,1583.00,2257.00,41.22,37.06,703.89,11,11,7.52,3.04,0,9.43,6.37,1.33,0.70,0.18,0.76,102.04
P4_zayif_mantikli_ev,13,0.01,748,657.60,838.40,45.84,44.18,678,12,12,8,3,0,9,6,2.50,0,0.19,1,0
P4_zayif_mantikli_ev,14,0.01,1583.50,1243.10,1923.90,48.98,47.94,860,12,12,8.50,2.50,0,9.50,7.50,1.50,1,0.15,1,0
P4_zayif_mantikli_ev,15,0.01,2206.50,2082.10,2330.90,50.94,50.35,792.50,13,12.50,8,4,0.50,12,7.50,1.50,1,0.18,0.50,0
P4_zayif_mantikli_ev,16,0.01,2448,2309.60,2586.40,54.16,53.65,944,13,13,10,2.50,0,11.50,8,1.50,0.50,0.17,0.50,0
P4_zayif_mantikli_noev,1,1.00,930.93,854.00,1050.00,14.88,14.16,77.50,8,7.97,6.69,0.61,0.03,5.27,0.83,1.54,0.04,0.33,0.64,0
P4_zayif_mantikli_noev,2,1.00,1212.23,989.50,1427.50,17.51,16.40,309.62,8,7.97,6.46,0.80,0.03,4.92,3.22,1.35,0.22,0.29,0.61,0
P4_zayif_mantikli_noev,3,1.00,1310.76,1089.00,1546.00,20.16,19.04,346.92,8,7.95,6.50,0.78,0.05,4.93,3.54,1.31,0.29,0.28,0.59,0
P4_zayif_mantikli_noev,4,1.00,253.20,188.70,312.00,22.75,21.44,410.72,8,8.00,6.43,0.94,0.00,4.74,4.18,1.40,0.41,0.27,0.83,1162.21
P4_zayif_mantikli_noev,5,1.00,603.58,335.00,870.20,25.37,23.52,378.55,9,8.98,6.68,1.76,0.02,4.38,3.76,1.97,0.33,0.37,0.41,0
P4_zayif_mantikli_noev,6,1.00,910.93,565.90,1285.90,28.00,25.80,329.23,9,9,6.74,1.75,0,4.50,3.20,1.93,0.24,0.36,0.71,0
P4_zayif_mantikli_noev,7,1.00,1205.68,801.60,1656.20,30.55,28.04,322.90,9,9,6.65,1.87,0,4.50,3.12,1.87,0.23,0.35,0.92,0
P4_zayif_mantikli_noev,8,1.00,1229.88,271.90,1714.10,33.31,30.64,327.05,10,9.99,7.24,2.17,0.01,4.99,3.09,2.19,0.20,0.38,0.69,205.09
P4_zayif_mantikli_noev,9,0.16,559.23,269.60,906.20,35.62,32.70,378.62,10,9.98,6.38,3.11,0.02,8.04,3.51,1.40,0.13,0.25,0.72,0
P4_zayif_mantikli_noev,10,0.16,989.85,551.40,1518.40,37.76,34.86,462.62,10,10,6.85,2.66,0,8,4.28,1.47,0.30,0.21,0.89,0
P4_zayif_mantikli_noev,11,0.16,1494.40,1013.80,1928.00,39.97,37.49,555.40,11,10.96,7.62,2.68,0.04,10.06,5.06,1.30,0.34,0.20,0.45,0
P4_zayif_mantikli_noev,12,0.16,1760.49,1369.00,2130.40,42.25,39.40,671.26,11,11,7.62,2.81,0,9.34,6.02,1.43,0.49,0.18,0.89,159.94
P4_zayif_mantikli_noev,13,0.01,1036.75,736.20,1327.10,44.77,42.57,819.25,12,12,7.50,3,0,10.25,7.25,1.25,0.50,0.17,0.50,0
P4_zayif_mantikli_noev,14,0.01,1663.25,1443.60,1823.10,47.49,44.65,745.75,12,12,9.25,2.75,0,11.75,6.50,1.25,0.25,0.12,1,0
P4_zayif_mantikli_noev,15,0.01,2291.25,2139.90,2409.60,50.33,47.94,849.25,12,12,9,2.75,0,10.25,7.25,1,0.25,0.15,1,0
P4_zayif_mantikli_noev,16,0.01,2653.50,2456.20,2800.40,52.94,50.38,936.50,13,13,9.25,2,0,13.25,8,0.50,1.50,0.12,0.75,0
P4_orta_hic_ev,1,1.00,1095.26,947.00,1246.00,16.16,15.64,242.74,8,8,7.67,0.06,0,7.22,2.54,3.06,0.26,0.26,0.99,0
P4_orta_hic_ev,2,1.00,1592.96,1352.00,1834.50,20.32,19.40,507.01,8,8,7.44,0.23,0,6.82,5.18,2.95,0.79,0.24,0.97,0
P4_orta_hic_ev,3,1.00,2141.19,1841.20,2436.50,24.57,23.28,556.85,8,8,7.47,0.20,0,6.82,5.58,2.89,0.81,0.24,0.97,0
P4_orta_hic_ev,4,1.00,1089.42,747.80,1427.20,28.69,27.32,589.43,8,8,7.34,0.36,0,6.70,5.73,2.88,0.91,0.22,0.99,1630
P4_orta_hic_ev,5,1.00,1671.87,1240.70,2085.50,32.91,30.92,567.89,9.08,9.08,7.63,1.19,0,5.82,5.22,3.65,0.80,0.28,0.93,0
P4_orta_hic_ev,6,1.00,2197.33,1679.40,2694.40,37.07,34.80,508.16,9.09,9.09,7.61,1.20,0,5.88,4.55,3.63,0.63,0.28,0.98,0
P4_orta_hic_ev,7,1.00,2698.67,2051.60,3303.10,41.22,38.75,485.74,9.16,9.15,7.59,1.32,0.01,5.96,4.32,3.73,0.53,0.27,0.95,0
P4_orta_hic_ev,8,1.00,1254.45,539.80,1879.20,45.85,43.08,508.13,10,10,8.43,1.30,0,6.53,4.49,3.98,0.61,0.27,0.99,1948.25
P4_orta_hic_ev,9,1.00,1889.17,1078.40,2627.40,49.30,46.24,632.44,10.26,10.15,7.40,2.42,0.11,10.06,5.53,3.40,0.79,0.19,0.85,0
P4_orta_hic_ev,10,1.00,2717.94,1804.80,3559.20,53.00,49.58,832.58,10.32,10.24,7.72,2.19,0.08,10.70,7.10,3.33,1.15,0.17,0.87,0
P4_orta_hic_ev,11,1.00,3635.82,2598.30,4591.60,57.13,53.36,922.04,11.26,11.19,8.66,2.21,0.07,11.68,7.70,3.56,1.36,0.17,0.84,0
P4_orta_hic_ev,12,1.00,2253.90,1153.70,3276.80,61.13,56.92,986.34,11,11,8.51,2.17,0,11.52,8.02,3.34,1.28,0.16,1,2347
P4_orta_hic_ev,13,1.00,3532.29,2333.80,4542.50,65.40,61.44,1284.59,12.33,12.21,9.20,2.66,0.12,12.84,10.15,3.97,1.44,0.15,0.84,0
P4_orta_hic_ev,14,1.00,4774.79,3506.10,6015.10,69.49,65.12,1248.35,12.09,12.06,8.94,2.78,0.03,12.66,9.64,3.81,1.24,0.15,0.93,0
P4_orta_hic_ev,15,1.00,6008.93,4661.30,7245.10,73.50,68.75,1249.91,12.26,12.21,8.90,2.95,0.05,12.74,9.54,3.93,1.18,0.15,0.91,0
P4_orta_hic_ev,16,1.00,4574.66,3125.50,6038.30,78.10,73.44,1410.82,13,13,9.94,2.73,0,14.35,10.58,4.02,1.31,0.14,1.00,2817
P4_orta_hic_noev,1,1.00,1097.92,947.00,1246.00,16.17,15.64,245.43,8,8,7.69,0.05,0,7.24,2.57,3.07,0.27,0.26,0.99,0
P4_orta_hic_noev,2,1.00,1602.65,1371.50,1839.00,20.36,19.48,512.34,8,8,7.45,0.23,0,6.81,5.23,2.92,0.78,0.24,0.98,0
P4_orta_hic_noev,3,1.00,2156.31,1897.70,2463.20,24.60,23.44,562.37,8,8,7.48,0.22,0,6.85,5.63,2.87,0.81,0.23,0.96,0
P4_orta_hic_noev,4,1.00,1124.75,766.00,1459.50,28.74,27.48,604.85,8,8,7.36,0.33,0,6.74,5.88,2.85,0.92,0.22,1,1630
P4_orta_hic_noev,5,1.00,1656.83,1237.20,2046.30,32.83,31.03,538.90,9,9,7.51,1.22,0,5.77,5.14,3.54,0.80,0.28,0.97,0
P4_orta_hic_noev,6,1.00,2151.11,1653.80,2587.00,36.98,34.76,496.38,9,9,7.60,1.20,0,5.88,4.60,3.50,0.67,0.28,0.98,0
P4_orta_hic_noev,7,1.00,2616.06,2067.40,3165.20,41.02,38.76,469.68,9,9,7.40,1.32,0,5.86,4.26,3.60,0.52,0.27,1,0
P4_orta_hic_noev,8,1.00,1175.61,566.40,1749.80,45.53,42.68,515.10,10,10,8.30,1.45,0,6.58,4.56,3.99,0.62,0.27,0.99,1950.64
P4_orta_hic_noev,9,1.00,1810.16,1177.80,2432.20,49.12,46.00,642.03,10,10,7.49,2.21,0,10.20,5.55,3.24,0.78,0.19,0.99,0
P4_orta_hic_noev,10,1.00,2598.96,1883.90,3359.90,52.85,49.63,803.72,10,10,7.70,2.00,0,10.41,6.82,3.17,1.03,0.17,0.99,0
P4_orta_hic_noev,11,1.00,3504.32,2713.40,4318.40,56.93,53.57,922.72,11,11,8.48,2.27,0,11.82,7.68,3.56,1.22,0.16,0.98,0
P4_orta_hic_noev,12,1.00,2122.19,1268.00,3100.20,61.05,57.11,983.94,11,11,8.63,2.06,0,11.56,8.01,3.40,1.36,0.15,0.99,2347
P4_orta_hic_noev,13,1.00,3401.41,2463.20,4429.50,65.34,60.92,1307.71,12,12,9.19,2.51,0,13.14,10.44,3.79,1.43,0.15,0.95,0
P4_orta_hic_noev,14,1.00,4638.63,3596.40,5785.10,69.62,65.07,1264.58,12,12,9.22,2.49,0,13.06,9.87,3.63,1.21,0.15,0.98,0
P4_orta_hic_noev,15,1.00,5884.43,4832.50,7048.10,73.76,68.68,1266.53,12,12,9.00,2.69,0,12.76,9.69,3.63,1.23,0.14,1,0
P4_orta_hic_noev,16,1.00,4450.60,3165.80,5700.00,78.37,72.96,1405.07,13,13,9.85,2.80,0,14.38,10.53,4.08,1.38,0.14,0.99,2817
P4_orta_acgozlu_ev,1,1.00,642.99,503.00,802.00,16.12,15.60,234.69,8,8,7.68,0.05,0,7.23,2.46,2.96,0.26,0.25,0.99,0
P4_orta_acgozlu_ev,2,1.00,958.05,739.00,1184.50,20.26,19.32,500.58,8,8,7.44,0.24,0,6.85,5.11,2.91,0.77,0.24,0.97,0
P4_orta_acgozlu_ev,3,1.00,1071.59,812.20,1363.70,24.44,23.16,556.68,8,8,7.37,0.28,0,6.77,5.59,2.87,0.86,0.22,0.98,0
P4_orta_acgozlu_ev,4,1.00,226.84,164.90,290.10,28.69,27.24,603.10,8,8,7.46,0.24,0,6.82,5.86,2.92,0.96,0.22,1,940.65
P4_orta_acgozlu_ev,5,1.00,824.54,548.00,1124.00,33.09,31.32,595.54,9.08,9.08,7.76,1.04,0,5.94,5.47,3.85,0.82,0.27,0.97,0
P4_orta_acgozlu_ev,6,1.00,1118.76,792.70,1470.10,37.55,35.24,536.91,9.09,9.09,7.73,1.14,0,6.11,4.79,3.94,0.66,0.27,0.98,0
P4_orta_acgozlu_ev,7,1.00,1206.71,808.70,1592.60,41.96,39.23,504.37,9.16,9.16,7.71,1.19,0.00,6.13,4.47,3.97,0.59,0.26,0.96,0
P4_orta_acgozlu_ev,8,1.00,1164.40,829.70,1561.50,46.39,43.00,573.05,10,10,8.40,1.30,0,6.59,5.03,4.22,0.69,0.26,1,34.23
P4_orta_acgozlu_ev,9,0.19,1307.52,819.40,1794.00,49.06,46.21,651.47,10.66,10.45,7.36,2.76,0.21,11.10,5.66,3.71,0.78,0.20,0.79,0
P4_orta_acgozlu_ev,10,0.19,1588.57,1135.30,1963.30,52.87,49.40,908.50,9.98,9.98,7.57,2.12,0,11.47,7.78,3.29,1.33,0.18,0.95,0
P4_orta_acgozlu_ev,11,0.19,1869.83,1415.90,2336.50,57.22,53.57,1167.02,11.19,11.17,8.33,2.53,0.02,12.38,9.36,3.57,1.55,0.19,0.90,0
P4_orta_acgozlu_ev,12,0.19,1456.71,454.90,2073.20,61.70,57.63,1017.16,11,11,8.17,2.60,0,12.34,7.98,3.53,1.33,0.19,1,346.24
P4_orta_acgozlu_ev,13,0.03,1888.11,1166.00,2661.40,66.83,60.84,1620,12.44,12.44,8.89,3.33,0,13.89,11.56,4.11,1.11,0.20,0.67,0
P4_orta_acgozlu_ev,14,0.03,2531.56,1758.80,3825.60,71.76,65.79,1666.44,12.44,12.44,8.33,4,0,13.89,11.44,4.22,1.67,0.19,1,0
P4_orta_acgozlu_ev,15,0.03,3067.56,2341.00,3973.60,77.29,70.22,1975.78,12.33,12.33,8.78,3.33,0,14.44,13,3.78,1.78,0.16,0.89,0
P4_orta_acgozlu_ev,16,0.03,1509.67,225.00,3347.20,82.24,75.72,1940,13,13,8.11,3.78,0,14.44,12.22,4.11,1.33,0.19,1,2056
P4_orta_acgozlu_noev,1,1.00,652.56,508.00,802.00,16.13,15.60,243.16,8,8,7.68,0.05,0,7.24,2.55,2.96,0.27,0.25,0.99,0
P4_orta_acgozlu_noev,2,1.00,961.80,739.00,1189.00,20.31,19.36,516.62,8,8,7.48,0.23,0,6.87,5.27,2.86,0.78,0.23,0.97,0
P4_orta_acgozlu_noev,3,1.00,1077.64,827.90,1349.50,24.55,23.20,565.99,8,8,7.47,0.27,0,6.81,5.67,2.83,0.94,0.23,0.98,0
P4_orta_acgozlu_noev,4,1.00,230.84,172.90,291.20,28.81,27.40,595.25,8,8,7.49,0.22,0,6.88,5.78,2.93,0.94,0.22,1,947.35
P4_orta_acgozlu_noev,5,1.00,794.83,535.70,1082.10,33.15,31.44,578.02,9,9,7.69,1.01,0,5.96,5.50,3.71,0.88,0.27,0.99,0
P4_orta_acgozlu_noev,6,1.00,1109.73,782.40,1418.20,37.53,35.48,504.79,9,9,7.65,1.08,0,6.01,4.67,3.80,0.66,0.26,0.99,0
P4_orta_acgozlu_noev,7,1.00,1196.31,810.20,1559.40,41.82,39.20,488.49,9,9,7.51,1.23,0,5.90,4.40,3.84,0.65,0.26,1,0
P4_orta_acgozlu_noev,8,1.00,1164.57,791.20,1573.20,46.24,43.27,548.26,10,10,8.38,1.25,0,6.61,4.83,4.27,0.65,0.26,1,23.45
P4_orta_acgozlu_noev,9,0.19,1312.28,889.80,1822.40,48.43,45.82,711.65,10,10,7.54,2.18,0,11.33,6.19,3.14,1.02,0.20,0.98,0
P4_orta_acgozlu_noev,10,0.19,1615.14,1182.40,2123.80,52.08,49.33,938.32,10,10,7.42,2.25,0,11.70,7.93,3.02,1.37,0.18,1,0
P4_orta_acgozlu_noev,11,0.19,1804.12,1245.80,2394.20,56.44,52.91,1167.61,11,11,8.14,2.49,0,12.44,9.65,3.32,1.75,0.19,0.95,0
P4_orta_acgozlu_noev,12,0.19,1439.75,268.20,2186.40,61.22,57.38,1073.19,11,11,8.18,2.53,0,12.32,8.56,3.49,1.40,0.17,1,448.86
P4_orta_acgozlu_noev,13,0.04,1813.36,1350.00,2368.00,65.15,61.36,1627.91,12,12,9.27,2.64,0,14.45,12.45,3.36,1.64,0.17,1,0
P4_orta_acgozlu_noev,14,0.04,2469,1943.00,3346.00,70.09,66.72,1634.09,12,12,8.82,3.18,0,14.45,12.18,3.36,1.73,0.17,1,0
P4_orta_acgozlu_noev,15,0.04,2214.36,1749.00,2821.00,74.65,69.60,1440.64,12,12,7.91,3.73,0,12.18,10.45,3.82,0.91,0.19,1,0
P4_orta_acgozlu_noev,16,0.04,1379.45,291.00,2284.00,81.11,77.56,2402.27,13,13,10.18,2.73,0,15.91,15.18,3.45,2,0.15,1,1754.36
P4_orta_mantikli_ev,1,1.00,1095.26,947.00,1246.00,16.16,15.64,242.74,8,8,7.67,0.06,0,7.22,2.54,3.06,0.26,0.26,0.99,0
P4_orta_mantikli_ev,2,1.00,1506.16,1280.80,1736.50,20.32,19.40,507.01,8,8,7.45,0.21,0,6.85,5.18,2.91,0.79,0.24,0.97,0
P4_orta_mantikli_ev,3,1.00,1581.05,1295.80,1881.20,24.49,23.12,569.19,8,8,7.41,0.25,0,6.77,5.70,2.78,0.79,0.23,0.98,0
P4_orta_mantikli_ev,4,1.00,246.19,64.90,343.20,28.56,27.12,679.79,8,8,7.39,0.30,0,6.67,6.61,2.70,0.93,0.22,1.00,1420.39
P4_orta_mantikli_ev,5,1.00,834.74,492.80,1158.70,32.82,30.84,573.23,9.08,9.08,7.58,1.21,0,5.87,5.27,3.75,0.70,0.28,0.96,0
P4_orta_mantikli_ev,6,1.00,1355.12,924.90,1728.50,37.04,34.52,521.57,9.09,9.09,7.54,1.32,0,6.13,4.67,3.80,0.58,0.28,0.99,0
P4_orta_mantikli_ev,7,1.00,1709.76,1280.50,2110.90,41.25,38.24,515.21,9.16,9.16,7.52,1.35,0.00,6.01,4.58,3.86,0.56,0.27,0.96,0
P4_orta_mantikli_ev,8,1.00,752.79,91.40,1805.00,45.74,42.51,570.32,10,10,8.04,1.60,0,6.47,5.04,4.11,0.57,0.27,1.00,1049.42
P4_orta_mantikli_ev,9,0.66,1034,618.70,1468.70,49.01,45.47,760.34,10.27,10.18,7.13,2.75,0.09,10.62,6.72,3.39,0.78,0.18,0.84,0
P4_orta_mantikli_ev,10,0.66,2005.64,1421.60,2601.40,52.35,48.03,1021.44,10.31,10.25,7.24,2.72,0.06,10.85,8.75,3.22,1.08,0.17,0.91,0
P4_orta_mantikli_ev,11,0.66,2372.40,1940.10,2829.50,56.00,51.76,1091.58,11.35,11.25,8.08,2.87,0.10,12.24,9.18,3.53,1.25,0.16,0.83,0
P4_orta_mantikli_ev,12,0.66,798.01,105.80,2049.90,59.89,54.95,1176.91,11,11,7.89,2.77,0,11.91,9.61,3.26,1.29,0.16,0.99,1782.56
P4_orta_mantikli_ev,13,0.52,1954.70,1237.60,2697.80,64.33,58.59,1526.86,12.26,12.20,8.56,3.34,0.06,13.75,11.70,3.95,1.20,0.17,0.88,0
P4_orta_mantikli_ev,14,0.52,3010.36,2279.20,3695.40,68.49,62.36,1537.65,12.05,12.03,8.46,3.22,0.03,13.46,11.43,3.71,1.17,0.16,0.94,0
P4_orta_mantikli_ev,15,0.52,3451.10,2673.80,4318.20,72.96,66.66,1603.43,12.18,12.11,8.80,2.90,0.07,13.91,11.56,3.70,1.10,0.15,0.93,0
P4_orta_mantikli_ev,16,0.52,1495.87,365.80,2867.20,77.67,70.21,2032.28,13,13,9.44,3.30,0,15.97,13.77,3.57,1.52,0.15,0.99,2609.42
P4_orta_mantikli_noev,1,1.00,1097.92,947.00,1246.00,16.17,15.64,245.43,8,8,7.69,0.05,0,7.24,2.57,3.07,0.27,0.26,0.99,0
P4_orta_mantikli_noev,2,1.00,1524.74,1300.50,1736.50,20.37,19.48,513.32,8,8,7.48,0.22,0,6.83,5.24,2.89,0.77,0.24,0.97,0
P4_orta_mantikli_noev,3,1.00,1570.19,1302.70,1866.10,24.56,23.36,569.37,8,8,7.47,0.25,0,6.83,5.71,2.78,0.80,0.23,0.97,0
P4_orta_mantikli_noev,4,1.00,261.45,63.80,389.80,28.62,27.35,686.90,8,8,7.39,0.31,0,6.73,6.67,2.68,0.95,0.21,1,1429.36
