cell,day,alive,money_mean,money_p10,money_p90,prestige_mean,prestige_p10,income_mean,quota,spawned_mean,served_mean,lost_mean,missed_mean,packed_mean,delivered_mean,phone_mean,trucksFull_mean,idle_frac,early_frac,rent_mean
P1_zayif_hic_ev,1,1.00,516.05,495.00,555.00,12.70,12.20,19.98,4,4,2.79,0.95,0,1.88,0.36,0.08,0.18,0.16,0.95,0
P1_zayif_hic_ev,2,1.00,555.04,485.00,650.00,13.03,12.32,48.58,4,4,2.42,1.37,0,1.77,0.88,0.14,0.49,0.18,0.92,0
P1_zayif_hic_ev,3,1.00,595.48,495.00,705.00,13.29,12.48,55.73,4,4,2.38,1.43,0,1.72,1.01,0.10,0.59,0.17,0.91,0
P1_zayif_hic_ev,4,1.00,358.21,229.50,480.00,13.58,12.60,66.38,4,4,2.39,1.42,0,1.70,1.21,0.15,0.66,0.15,0.99,290
P1_zayif_hic_ev,5,1.00,416.93,285.00,550.30,13.77,12.68,68.39,4.08,4.04,2.21,1.63,0.05,1.44,1.19,0.32,0.67,0.20,0.94,0
P1_zayif_hic_ev,6,1.00,468.76,325.00,608.30,14.08,12.72,57.52,4.09,4.07,2.32,1.55,0.02,1.36,1.00,0.32,0.54,0.21,0.98,0
P1_zayif_hic_ev,7,1.00,515.37,362.70,669.10,14.39,13.00,54.91,4.08,4.06,2.39,1.53,0.02,1.45,0.97,0.30,0.51,0.21,0.98,0
P1_zayif_hic_ev,8,1.00,222.81,66.90,390.20,14.69,13.06,64.50,5,4.96,2.80,1.93,0.04,1.84,1.15,0.34,0.69,0.22,0.94,341.81
P1_zayif_hic_ev,9,1.00,281.56,111.80,447.10,14.42,12.52,72.20,5.16,4.88,2.19,2.46,0.28,2.21,1.32,0.28,0.75,0.16,0.77,0
P1_zayif_hic_ev,10,1.00,350.35,160.80,539.10,14.09,11.92,83.91,5.20,4.93,2.21,2.55,0.27,2.78,1.52,0.14,0.85,0.09,0.77,0
P1_zayif_hic_ev,11,1.00,428.14,224.50,638.70,13.97,11.59,95.03,5.15,4.96,2.39,2.37,0.19,2.69,1.71,0.16,0.95,0.07,0.84,0
P1_zayif_hic_ev,12,1.00,154.20,45.90,346.90,13.88,11.36,98.25,5,5,2.45,2.37,0,2.86,1.76,0.08,1.02,0.05,1,354.05
P1_zayif_hic_ev,13,0.96,263.81,98.60,455.60,13.56,10.95,131.63,6.19,5.57,2.60,2.70,0.62,3.37,2.34,0.11,1.18,0.05,0.40,0
P1_zayif_hic_ev,14,0.96,377.64,192.00,596.60,13.28,10.71,131.31,6.07,5.67,2.66,2.79,0.40,3.42,2.33,0.07,1.21,0.05,0.60,0
P1_zayif_hic_ev,15,0.96,485.59,278.60,749.40,13.03,10.23,130.70,6.17,5.83,2.76,2.84,0.34,3.38,2.34,0.09,1.18,0.04,0.69,0
P1_zayif_hic_ev,16,0.96,216.29,49.00,451.20,12.85,9.95,128.10,6,5.99,2.73,2.98,0.01,3.32,2.31,0.09,1.20,0.03,0.97,378.04
P1_zayif_hic_noev,1,1.00,515.98,495.00,555.00,12.69,12.20,19.07,4,4,2.80,0.95,0,1.89,0.35,0.06,0.17,0.16,0.96,0
P1_zayif_hic_noev,2,1.00,556.58,480.00,650.00,12.98,12.32,51.52,4,4,2.38,1.40,0,1.72,0.94,0.15,0.48,0.18,0.92,0
P1_zayif_hic_noev,3,1.00,597.73,485.00,705.30,13.27,12.48,55,4,4,2.43,1.37,0,1.75,1,0.10,0.59,0.17,0.91,0
P1_zayif_hic_noev,4,1.00,359.63,220.00,480.00,13.54,12.60,64.90,4,4,2.34,1.44,0,1.71,1.18,0.16,0.66,0.16,0.98,290
P1_zayif_hic_noev,5,1.00,409.94,279.80,535.00,13.74,12.60,65.28,4,4,2.22,1.59,0,1.39,1.19,0.29,0.68,0.19,0.99,0
P1_zayif_hic_noev,6,1.00,454.42,309.50,595.00,14.04,12.76,56.77,4,4,2.31,1.53,0,1.43,1.03,0.32,0.54,0.20,1,0
P1_zayif_hic_noev,7,1.00,492.85,329.50,653.00,14.38,13.00,50.28,4,4,2.35,1.44,0,1.42,0.91,0.33,0.47,0.21,1,0
P1_zayif_hic_noev,8,1.00,201.82,59.90,367.00,14.72,13.16,61.45,5,4.92,2.82,1.87,0.08,1.82,1.10,0.32,0.65,0.22,0.91,338.73
P1_zayif_hic_noev,9,1.00,261.84,92.90,430.20,14.62,12.92,74.93,5,4.97,2.36,2.42,0.03,2.15,1.33,0.23,0.77,0.15,0.97,0
P1_zayif_hic_noev,10,1.00,333.41,144.70,515.20,14.53,12.56,89.02,5,4.99,2.46,2.35,0.01,2.71,1.59,0.11,0.89,0.06,0.99,0
P1_zayif_hic_noev,11,1.00,415.68,214.70,602.10,14.52,12.44,98.45,5,5,2.48,2.31,0,2.86,1.76,0.11,0.99,0.04,1,0
P1_zayif_hic_noev,12,1.00,144.46,41.50,307.10,14.36,12.16,96.93,5,5,2.32,2.50,0,3.05,1.73,0.07,1.03,0.03,1,350.84
P1_zayif_hic_noev,13,0.95,255.12,115.40,441.80,14.14,12.02,138,6,5.58,2.63,2.73,0.42,3.41,2.46,0.05,1.29,0.04,0.51,0
P1_zayif_hic_noev,14,0.95,363.47,188.40,579.80,13.97,11.54,126.67,6,5.81,2.73,2.86,0.19,3.42,2.26,0.10,1.14,0.04,0.74,0
P1_zayif_hic_noev,15,0.95,475.21,274.00,719.80,13.86,11.04,131.09,6,5.89,2.82,2.85,0.11,3.44,2.35,0.07,1.23,0.03,0.84,0
P1_zayif_hic_noev,16,0.95,197.18,38.00,433.20,13.71,10.92,132.26,6,5.99,2.78,3.01,0.01,3.38,2.38,0.08,1.27,0.03,0.99,393.09
P1_zayif_acgozlu_ev,1,1.00,218.62,195.00,255.00,12.38,11.96,22.55,4,4,2.34,1.39,0,1.63,0.41,0.17,0.21,0.20,0.93,0
P1_zayif_acgozlu_ev,2,1.00,154.58,102.70,225.00,12.57,11.84,44.55,4,4,2.23,1.58,0,1.67,0.81,0.12,0.44,0.19,0.93,0
P1_zayif_acgozlu_ev,3,1.00,140.34,75.00,220.00,12.88,12.04,54.45,4,4,2.45,1.31,0,1.78,0.99,0.11,0.56,0.17,0.90,0
P1_zayif_acgozlu_ev,4,1.00,27.62,14.00,44.00,13.15,12.12,67.47,4,4,2.38,1.43,0,1.72,1.23,0.17,0.77,0.16,0.99,112.90
P1_zayif_acgozlu_ev,5,1.00,86.39,14.00,158.20,13.49,12.24,67.04,4.08,4.05,2.39,1.49,0.04,1.53,1.17,0.36,0.67,0.21,0.95,0
P1_zayif_acgozlu_ev,6,1.00,128.57,28.90,231.00,13.88,12.40,63.07,4.09,4.06,2.48,1.39,0.03,1.53,1.10,0.28,0.63,0.21,0.96,0
P1_zayif_acgozlu_ev,7,1.00,147.22,54.90,233.00,14.27,12.64,57.61,4.08,4.07,2.49,1.41,0.01,1.57,1.02,0.33,0.56,0.20,0.98,0
P1_zayif_acgozlu_ev,8,1.00,159.24,80.50,252.10,12.73,10.56,65.32,5,4.96,2.92,1.84,0.04,1.86,1.17,0.37,0.63,0.21,0.94,3.52
P1_zayif_acgozlu_ev,9,1.00,180.65,95.90,267.10,12.61,10.40,76.73,5.16,4.91,2.39,2.31,0.25,2.31,1.41,0.25,0.79,0.15,0.80,0
P1_zayif_acgozlu_ev,10,1.00,210.38,105.00,305.10,12.39,9.96,88.82,5.20,4.93,2.30,2.43,0.27,2.87,1.62,0.17,0.91,0.10,0.79,0
P1_zayif_acgozlu_ev,11,1.00,212.65,116.00,305.00,12.26,9.36,101.37,5.15,4.99,2.44,2.37,0.16,2.93,1.83,0.12,1.03,0.07,0.86,0
P1_zayif_acgozlu_ev,12,1.00,214.87,111.90,316.20,12.23,9.24,101.43,5,5,2.46,2.33,0,2.87,1.82,0.13,1.01,0.06,1,5.36
P1_zayif_acgozlu_ev,13,0.03,225.33,145.00,286.20,11.62,9.24,174,6.11,5.33,2.56,2.56,0.78,3.56,3.11,0,1.67,0.07,0.44,0
P1_zayif_acgozlu_ev,14,0.03,245.67,186.20,303.80,11.19,8.89,121.78,6.11,5.89,2.44,3.11,0.22,3.78,2.22,0,1.22,0.06,0.67,0
P1_zayif_acgozlu_ev,15,0.03,323.33,150.60,453.40,10.53,8.76,176.78,6.44,6,2.33,3.44,0.44,3.67,3.11,0.11,1.56,0.08,0.56,0
P1_zayif_acgozlu_ev,16,0.03,281.33,211.40,357.60,10.80,8.55,148.56,6,6,3.22,2.56,0,3.33,2.67,0.22,1.22,0.06,1,0
P1_zayif_acgozlu_noev,1,1.00,216.85,195.00,255.00,12.38,11.96,21.08,4,4,2.34,1.42,0,1.60,0.38,0.19,0.19,0.20,0.94,0
P1_zayif_acgozlu_noev,2,1.00,152.80,100.00,220.00,12.55,11.84,43.63,4,4,2.26,1.57,0,1.63,0.79,0.13,0.42,0.19,0.93,0
P1_zayif_acgozlu_noev,3,1.00,135.51,75.00,210.00,12.86,11.92,52.25,4,4,2.44,1.33,0,1.76,0.95,0.11,0.51,0.18,0.89,0
P1_zayif_acgozlu_noev,4,1.00,27.46,14.90,44.00,13.15,12.12,68.20,4,4,2.39,1.41,0,1.71,1.24,0.18,0.75,0.16,0.97,113.25
P1_zayif_acgozlu_noev,5,1.00,79.82,8.90,147.00,13.44,12.23,63.07,4,4,2.30,1.56,0,1.53,1.15,0.35,0.64,0.19,1.00,0
P1_zayif_acgozlu_noev,6,1.00,120.14,24.90,212.00,13.83,12.44,61.02,4,4,2.44,1.41,0,1.59,1.11,0.26,0.62,0.19,1,0
P1_zayif_acgozlu_noev,7,1.00,142.25,55.00,224.10,14.25,12.76,60.88,4,4,2.47,1.35,0,1.52,1.10,0.31,0.59,0.20,1,0
P1_zayif_acgozlu_noev,8,1.00,157.32,80.70,245.10,12.72,11.08,65.22,5,4.95,2.94,1.83,0.05,1.86,1.17,0.37,0.68,0.21,0.94,3.95
P1_zayif_acgozlu_noev,9,1.00,178.22,98.90,268.20,12.71,10.76,75.87,5,4.97,2.45,2.28,0.03,2.34,1.38,0.25,0.80,0.15,0.96,0
P1_zayif_acgozlu_noev,10,1.00,213.62,125.00,313.10,12.59,10.36,92.80,5,4.98,2.36,2.44,0.02,2.85,1.67,0.17,0.99,0.08,0.98,0
P1_zayif_acgozlu_noev,11,1.00,206.98,116.80,296.00,12.49,10.04,96.83,5,5.00,2.34,2.46,0.00,2.80,1.74,0.16,0.95,0.06,0.99,0
P1_zayif_acgozlu_noev,12,1.00,209.35,117.90,309.10,12.37,9.92,100.40,5,5,2.40,2.40,0,3.00,1.80,0.13,1.07,0.05,1,2.65
P1_zayif_acgozlu_noev,13,0.03,220,70.30,318.30,12.10,9.71,131.62,6,5.62,2.88,2.62,0.38,3.12,2.38,0,1.38,0.11,0.50,0
P1_zayif_acgozlu_noev,14,0.03,215.38,64.50,309.40,11.43,9.23,152.25,6,5.88,2.25,3.12,0.12,3.50,2.75,0,1.38,0.01,0.75,0
P1_zayif_acgozlu_noev,15,0.03,238.38,156.50,323.30,11.49,9.56,117.62,6,6,3,2.88,0,3,2.12,0.25,1.25,0.04,1,0
P1_zayif_acgozlu_noev,16,0.03,213.88,141.00,308.90,11.07,9.06,97.38,6,6,2.75,3,0,4,1.75,0,0.62,0.03,1,0
P1_zayif_mantikli_ev,1,1.00,218.62,195.00,255.00,12.38,11.96,22.55,4,4,2.34,1.39,0,1.63,0.41,0.17,0.21,0.20,0.93,0
P1_zayif_mantikli_ev,2,1.00,221.69,180.00,280.00,12.64,11.88,44.55,4,4,2.31,1.49,0,1.74,0.81,0.12,0.43,0.18,0.92,0
P1_zayif_mantikli_ev,3,1.00,220.52,170.00,290.00,12.93,12.04,55.37,4,4,2.42,1.35,0,1.67,1.01,0.11,0.57,0.17,0.94,0
P1_zayif_mantikli_ev,4,1.00,40.28,27.00,54.00,13.21,12.20,63.43,4,4,2.39,1.46,0,1.69,1.15,0.17,0.65,0.15,0.99,184.94
P1_zayif_mantikli_ev,5,1.00,99.24,15.00,184.10,13.50,12.16,66.49,4.08,4.06,2.32,1.58,0.03,1.46,1.16,0.35,0.66,0.19,0.96,0
P1_zayif_mantikli_ev,6,1.00,151.32,40.90,263.00,13.83,12.40,62.63,4.09,4.08,2.39,1.50,0.01,1.54,1.09,0.30,0.62,0.20,0.98,0
P1_zayif_mantikli_ev,7,1.00,189.01,86.80,297.00,14.22,12.56,56.12,4.08,4.07,2.50,1.41,0.01,1.55,0.99,0.25,0.56,0.20,0.98,0
P1_zayif_mantikli_ev,8,1.00,184.00,30.70,303.30,12.97,10.88,69.73,5,4.96,2.86,1.91,0.04,1.86,1.25,0.32,0.64,0.21,0.96,45.14
P1_zayif_mantikli_ev,9,1.00,226.83,69.90,351.00,12.80,10.64,67.32,5.16,4.89,2.35,2.36,0.27,2.37,1.24,0.25,0.68,0.16,0.79,0
P1_zayif_mantikli_ev,10,1.00,284.98,127.90,411.10,12.60,10.32,90.63,5.20,4.98,2.33,2.43,0.22,2.74,1.64,0.18,0.96,0.09,0.81,0
P1_zayif_mantikli_ev,11,1.00,297.33,193.80,396.10,12.48,10.00,94.59,5.15,5,2.42,2.39,0.15,2.82,1.72,0.10,0.95,0.06,0.87,0
P1_zayif_mantikli_ev,12,1.00,268.70,45.50,383.00,12.07,9.64,102.58,5,5,2.42,2.38,0,2.90,1.85,0.08,1.06,0.05,1,59.84
P1_zayif_mantikli_ev,13,0.32,267.24,70.00,455.50,11.99,9.42,135.17,6.15,5.70,2.79,2.72,0.45,3.54,2.45,0.07,1.22,0.04,0.58,0
P1_zayif_mantikli_ev,14,0.32,353.56,207.50,520.00,11.73,8.64,135.68,6.08,5.76,2.66,2.92,0.32,3.54,2.39,0.08,1.21,0.04,0.71,0
P1_zayif_mantikli_ev,15,0.32,394.83,255.00,513.50,11.55,8.00,126.32,6.19,5.90,2.84,2.90,0.29,3.72,2.24,0.06,1.07,0.04,0.74,0
P1_zayif_mantikli_ev,16,0.32,312.91,47.50,455.50,11.28,7.82,151.21,6,5.99,2.83,2.94,0.01,3.34,2.72,0.06,1.41,0.02,0.99,88.18
P1_zayif_mantikli_noev,1,1.00,216.85,195.00,255.00,12.38,11.96,21.08,4,4,2.34,1.42,0,1.60,0.38,0.19,0.19,0.20,0.94,0
P1_zayif_mantikli_noev,2,1.00,220.96,180.00,275.00,12.62,11.88,44.37,4,4,2.35,1.48,0,1.70,0.81,0.12,0.42,0.18,0.92,0
P1_zayif_mantikli_noev,3,1.00,219.41,164.50,285.00,12.87,11.92,55.37,4,4,2.36,1.39,0,1.67,1.01,0.09,0.56,0.17,0.94,0
P1_zayif_mantikli_noev,4,1.00,39.85,21.90,54.00,13.14,12.08,67.65,4,4,2.39,1.45,0,1.70,1.23,0.13,0.66,0.15,0.99,188.13
P1_zayif_mantikli_noev,5,1.00,93.01,20.90,173.30,13.41,12.16,63.82,4,4,2.29,1.53,0,1.48,1.16,0.29,0.67,0.20,1.00,0
P1_zayif_mantikli_noev,6,1.00,143.81,45.90,243.40,13.77,12.36,62.55,4,4,2.41,1.43,0,1.55,1.14,0.26,0.66,0.19,1,0
P1_zayif_mantikli_noev,7,1.00,180.11,69.90,291.00,14.13,12.60,56.80,4,4,2.41,1.45,0,1.48,1.03,0.30,0.58,0.21,1,0
P1_zayif_mantikli_noev,8,1.00,171.68,26.90,293.10,12.93,10.80,56.57,5,4.96,2.87,1.89,0.04,1.80,1.02,0.38,0.59,0.22,0.95,40.41
P1_zayif_mantikli_noev,9,1.00,221.89,58.80,349.10,12.88,10.72,71.28,5,4.96,2.38,2.42,0.04,2.24,1.29,0.29,0.76,0.15,0.96,0
P1_zayif_mantikli_noev,10,1.00,276.36,120.00,406.00,12.85,10.59,85.66,5,4.99,2.48,2.31,0.01,2.81,1.55,0.13,0.85,0.07,0.99,0
P1_zayif_mantikli_noev,11,1.00,303.09,181.10,421.10,12.70,10.12,100.47,5,5,2.34,2.48,0,2.88,1.82,0.09,1.00,0.05,1,0
P1_zayif_mantikli_noev,12,1.00,270.82,43.00,385.10,12.26,9.79,106.27,5,5,2.44,2.36,0,2.85,1.92,0.09,1.10,0.04,1,62.36
P1_zayif_mantikli_noev,13,0.34,274.02,80.40,445.20,12.38,9.55,126.63,6,5.64,2.71,2.73,0.36,3.56,2.29,0.04,1.13,0.03,0.61,0
P1_zayif_mantikli_noev,14,0.34,360.62,175.20,504.80,12.30,9.23,146.24,6,5.80,2.88,2.79,0.20,3.53,2.65,0.04,1.48,0.03,0.77,0
P1_zayif_mantikli_noev,15,0.34,403.10,250.60,526.20,12.04,8.97,128.05,6,5.90,2.63,3.05,0.10,3.59,2.32,0.08,1.20,0.04,0.85,0
P1_zayif_mantikli_noev,16,0.34,331.84,77.40,460.00,11.94,8.80,136.50,6,5.98,2.98,2.82,0.02,3.47,2.47,0.05,1.26,0.04,0.96,69.44
P1_orta_hic_ev,1,1.00,531.60,495.00,610.00,13.04,12.40,34.47,4,4,2.90,0.98,0,2.66,0.63,0.78,0.36,0.19,0.94,0
P1_orta_hic_ev,2,1.00,618.57,514.50,722.30,14.19,13.28,93.32,4,4,3.18,0.69,0,2.78,1.70,0.45,1,0.17,0.92,0
P1_orta_hic_ev,3,1.00,709.65,590.00,841.20,15.25,14.04,101.78,4,4,3.21,0.67,0,2.85,1.83,0.43,1.12,0.16,0.93,0
P1_orta_hic_ev,4,1.00,523.30,370.00,678.30,16.23,14.84,112.82,4,4,2.95,0.94,0,2.43,1.96,0.66,1.15,0.15,0.99,290
P1_orta_hic_ev,5,1.00,624.78,455.40,799.40,17.14,15.48,108.83,4.08,4.07,2.82,1.17,0.01,2.18,1.79,0.92,1.09,0.17,0.97,0
P1_orta_hic_ev,6,1.00,718.17,512.70,909.90,18.14,15.96,97.07,4.09,4.09,2.81,1.18,0.00,2.14,1.57,1.01,0.98,0.17,0.99,0
P1_orta_hic_ev,7,1.00,815.06,604.40,1027.20,19.12,16.84,101.28,4.08,4.08,2.86,1.12,0.00,2.20,1.66,0.90,0.99,0.19,0.99,0
P1_orta_hic_ev,8,1.00,566.14,351.80,799.10,20.17,17.79,107.53,5,4.98,3.27,1.62,0.02,2.45,1.79,1.18,1.11,0.18,0.98,348
P1_orta_hic_ev,9,1.00,683.93,429.70,944.40,20.64,17.92,123.48,5.16,4.95,2.78,2.05,0.21,3.35,2.09,0.76,1.25,0.14,0.82,0
P1_orta_hic_ev,10,1.00,834.05,549.30,1114.10,21.26,18.24,156.31,5.20,4.98,3.03,1.81,0.22,4.22,2.61,0.49,1.58,0.09,0.80,0
P1_orta_hic_ev,11,1.00,1004.13,684.10,1317.10,21.82,18.83,172.73,5.15,5.03,2.79,2.14,0.12,4.10,2.86,0.60,1.79,0.08,0.89,0
P1_orta_hic_ev,12,1.00,756.69,399.60,1089.40,22.47,19.20,170.88,5,5,2.85,2.09,0,4.10,2.80,0.59,1.76,0.07,1,416.61
P1_orta_hic_ev,13,1.00,972.26,579.30,1375.20,22.94,19.80,222.05,6.18,5.69,3.18,2.37,0.50,5.00,3.57,0.57,2.13,0.08,0.55,0
P1_orta_hic_ev,14,1.00,1194.50,790.10,1618.40,23.64,20.34,224.04,6.06,5.84,3.34,2.39,0.22,4.65,3.55,0.68,2.08,0.08,0.74,0
P1_orta_hic_ev,15,1.00,1408.32,960.80,1853.00,24.21,20.75,218.29,6.16,5.97,3.27,2.56,0.19,4.89,3.47,0.64,2.07,0.07,0.82,0
P1_orta_hic_ev,16,1.00,1130.88,678.90,1635.40,25.03,21.20,223.38,6,5.99,3.42,2.47,0.01,4.70,3.54,0.66,2.06,0.06,0.99,501
P1_orta_hic_noev,1,1.00,530.80,495.00,610.00,13.02,12.40,33.37,4,4,2.88,0.98,0,2.69,0.61,0.76,0.35,0.20,0.95,0
P1_orta_hic_noev,2,1.00,621.71,514.50,722.30,14.14,13.24,98.45,4,4,3.16,0.67,0,2.78,1.79,0.44,1.06,0.17,0.92,0
P1_orta_hic_noev,3,1.00,707.21,580.00,843.00,15.20,13.96,97.70,4,4,3.23,0.68,0,2.83,1.76,0.44,1.05,0.16,0.93,0
P1_orta_hic_noev,4,1.00,520.75,377.70,683.00,16.16,14.64,113.45,4,4,2.91,0.97,0,2.39,1.98,0.68,1.15,0.15,0.98,290
P1_orta_hic_noev,5,1.00,615.80,430.00,788.00,16.98,15.28,106.70,4,4,2.71,1.20,0,2.11,1.82,0.89,1.15,0.17,1,0
P1_orta_hic_noev,6,1.00,701.60,478.00,886.20,17.89,15.76,93.53,4,4,2.70,1.20,0,2.07,1.58,0.97,0.98,0.17,1,0
P1_orta_hic_noev,7,1.00,793.51,550.00,1018.40,18.84,16.52,100.82,4,4,2.83,1.10,0,2.21,1.69,0.86,1.01,0.19,1,0
P1_orta_hic_noev,8,1.00,530.68,281.00,783.30,19.85,17.68,93.58,5,5,3.17,1.72,0,2.39,1.56,1.27,0.97,0.18,0.99,348
P1_orta_hic_noev,9,1.00,636.01,376.80,895.20,20.42,18.00,114.82,5,4.99,2.84,2.07,0.01,3.29,1.91,0.82,1.19,0.13,0.98,0
P1_orta_hic_noev,10,1.00,791.62,521.80,1073.80,21.11,18.68,162.48,5,4.99,3.04,1.83,0.01,4.13,2.70,0.48,1.67,0.08,0.99,0
P1_orta_hic_noev,11,1.00,942.69,632.90,1229.70,21.73,18.96,157.65,5,5,2.83,2.08,0,4.12,2.60,0.64,1.56,0.06,1.00,0
P1_orta_hic_noev,12,1.00,704.01,361.90,1012.20,22.38,19.44,181.95,5,5,2.89,2.03,0,4.25,2.99,0.51,1.84,0.06,1,417.46
P1_orta_hic_noev,13,1.00,926.26,548.90,1231.20,23.00,19.88,227.75,6,5.73,3.26,2.35,0.27,5.02,3.70,0.52,2.15,0.06,0.68,0
P1_orta_hic_noev,14,1.00,1130.54,740.70,1472.70,23.74,20.60,209.85,6,5.88,3.30,2.44,0.12,4.68,3.38,0.69,1.93,0.07,0.86,0
P1_orta_hic_noev,15,1.00,1358.18,942.90,1780.20,24.50,21.28,231.13,6,5.97,3.39,2.47,0.03,4.79,3.69,0.59,2.25,0.06,0.95,0
P1_orta_hic_noev,16,1.00,1077.23,650.10,1513.20,25.20,21.76,224.27,6,5.99,3.35,2.53,0.01,4.91,3.55,0.57,2.11,0.05,0.98,501
P1_orta_acgozlu_ev,1,1.00,234.65,200.00,310.00,13.15,12.40,37.58,4,4,3.15,0.68,0,2.92,0.68,0.53,0.40,0.17,0.89,0
P1_orta_acgozlu_ev,2,1.00,180.59,100.00,265.00,14.26,13.28,93.32,4,4,3.19,0.70,0,2.78,1.70,0.35,1,0.16,0.89,0
P1_orta_acgozlu_ev,3,1.00,191.89,100.00,290.00,15.31,14.15,104.42,4,4,3.26,0.61,0,2.87,1.88,0.43,1.16,0.16,0.94,0
P1_orta_acgozlu_ev,4,1.00,38.46,16.90,56.00,16.43,14.88,136.50,4,4,3.08,0.75,0,2.56,2.37,0.58,1.42,0.14,0.99,169.90
P1_orta_acgozlu_ev,5,1.00,151.50,41.60,282.10,17.53,15.56,121.93,4.08,4.07,2.97,1.00,0.01,2.28,1.99,0.98,1.18,0.17,0.98,0
P1_orta_acgozlu_ev,6,1.00,211.77,102.70,309.10,18.60,16.52,105.06,4.09,4.09,2.92,1.08,0.01,2.23,1.70,1.06,1.02,0.17,0.99,0
P1_orta_acgozlu_ev,7,1.00,214.91,108.00,323.10,19.73,17.32,107.91,4.08,4.08,2.94,1.04,0.00,2.30,1.78,0.98,1.06,0.19,0.99,0
P1_orta_acgozlu_ev,8,1.00,169.36,35.80,303.10,19.48,16.51,114.83,5,5.00,3.36,1.53,0.00,2.58,1.91,1.26,1.13,0.18,0.99,68.32
P1_orta_acgozlu_ev,9,1.00,256.21,130.90,388.20,20.23,16.88,156.55,5.16,4.98,3.00,1.85,0.19,3.68,2.65,0.80,1.54,0.14,0.82,0
P1_orta_acgozlu_ev,10,1.00,313.33,173.00,460.20,20.88,17.36,180.07,5.20,5.06,2.85,2.08,0.14,4.32,2.99,0.71,1.79,0.09,0.87,0
P1_orta_acgozlu_ev,11,1.00,352.87,209.80,523.10,21.74,18.18,232.70,5.15,5.09,3.12,1.87,0.06,4.36,3.80,0.51,2.25,0.08,0.93,0
P1_orta_acgozlu_ev,12,1.00,206.33,38.00,362.00,22.47,18.88,232.33,5,5,2.99,1.93,0,4.50,3.70,0.57,2.19,0.06,1,171.45
P1_orta_acgozlu_ev,13,0.59,384.99,201.00,555.60,24.10,20.21,301.33,6.14,5.94,3.58,2.25,0.20,5.67,4.62,0.48,2.47,0.05,0.82,0
P1_orta_acgozlu_ev,14,0.59,454.98,294.60,640.00,25.43,20.98,299.58,6.11,5.97,3.51,2.28,0.15,5.66,4.49,0.49,2.32,0.07,0.84,0
P1_orta_acgozlu_ev,15,0.59,480.65,259.20,699.00,27.09,22.21,316.32,6.22,6.08,3.79,2.10,0.14,5.69,4.53,0.51,2.43,0.06,0.85,0
P1_orta_acgozlu_ev,16,0.59,266.73,37.60,477.80,28.71,23.25,374.52,6,6,3.73,2.15,0,5.53,5.07,0.44,2.52,0.04,1,295.66
P1_orta_acgozlu_noev,1,1.00,231.32,195.00,310.00,13.19,12.40,35.02,4,4,3.22,0.63,0,2.97,0.64,0.50,0.37,0.17,0.90,0
P1_orta_acgozlu_noev,2,1.00,181.76,100.00,265.00,14.26,13.32,97.35,4,4,3.21,0.69,0,2.74,1.77,0.35,1.03,0.16,0.87,0
P1_orta_acgozlu_noev,3,1.00,191.71,99.80,285.50,15.30,14.00,106.02,4,4,3.22,0.63,0,2.78,1.91,0.43,1.16,0.16,0.96,0
P1_orta_acgozlu_noev,4,1.00,36.99,16.00,56.00,16.37,14.80,130.72,4,4,3.09,0.78,0,2.59,2.27,0.59,1.31,0.14,0.99,164.84
P1_orta_acgozlu_noev,5,1.00,136.05,36.90,235.00,17.37,15.48,110.95,4,4,2.84,1.06,0,2.21,1.88,0.97,1.12,0.17,1,0
P1_orta_acgozlu_noev,6,1.00,199.10,76.20,310.20,18.38,16.28,103.22,4,4,2.83,1.07,0,2.20,1.73,1.01,1.03,0.17,1,0
P1_orta_acgozlu_noev,7,1.00,210.03,107.90,319.00,19.50,17.28,107.83,4,4,2.93,0.98,0,2.31,1.80,0.96,1.08,0.18,1,0
P1_orta_acgozlu_noev,8,1.00,176.07,35.00,301.20,19.19,16.16,121.82,5,4.99,3.34,1.56,0.01,2.61,2.03,1.26,1.23,0.18,0.99,63.46
P1_orta_acgozlu_noev,9,1.00,264.15,143.90,401.20,19.94,16.52,161.33,5,4.99,2.95,1.90,0.01,3.49,2.69,0.79,1.58,0.14,0.99,0
P1_orta_acgozlu_noev,10,1.00,321.94,179.00,470.10,20.62,17.16,182.64,5,5,2.86,2.02,0,4.20,3.02,0.67,1.86,0.08,1,0
P1_orta_acgozlu_noev,11,1.00,352.92,200.00,519.50,21.41,17.96,214.82,5,5,2.91,1.97,0,4.30,3.51,0.58,2.13,0.08,1,0
P1_orta_acgozlu_noev,12,1.00,216.80,44.00,370.10,22.05,18.78,224.29,5,5,2.96,1.94,0,4.52,3.58,0.59,2.10,0.06,1,155.57
P1_orta_acgozlu_noev,13,0.57,378.80,223.00,544.00,23.88,20.44,286.54,6,5.94,3.56,2.23,0.06,5.50,4.47,0.56,2.36,0.05,0.92,0
P1_orta_acgozlu_noev,14,0.57,448.57,285.00,629.00,25.23,21.36,301.52,6,5.99,3.71,2.15,0.01,5.61,4.60,0.36,2.53,0.05,0.98,0
P1_orta_acgozlu_noev,15,0.57,467.64,282.00,681.00,26.95,22.96,306.09,6,6,3.74,2.13,0,5.44,4.51,0.46,2.39,0.05,1,0
P1_orta_acgozlu_noev,16,0.57,246.28,40.00,434.00,28.53,24.28,372.89,6,6,3.72,2.13,0,5.63,5.06,0.39,2.56,0.03,1,288.20
